"name","mouse","value","time","box"
"logR","GROUP",Inf,5,"03"
"logW","GROUP",Inf,5,"03"
"logM","C",Inf,5,"03"
"logE","C",1.01739099422032e+286,5,"03"
"logR","C",6.59033653364574e+264,5,"03"
"logW","C",Inf,5,"03"
"logN","C",Inf,5,"03"
"logM","B",Inf,5,"03"
"logE","B",3.40533621089826e+297,5,"03"
"logR","B",2.14603885878588e+155,5,"03"
"logW","B",Inf,5,"03"
"logN","B",Inf,5,"03"
"logM","A",Inf,5,"03"
"logE","A",7.08316792101646e+276,5,"03"
"logR","A",8.63243753534022e+279,5,"03"
"logW","A",Inf,5,"03"
"logN","A",Inf,5,"03"
"logE","GROUP",Inf,6,"03"
"logM","GROUP",Inf,6,"03"
"logN","GROUP",Inf,6,"03"
"logR","GROUP",Inf,6,"03"
"logW","GROUP",Inf,6,"03"
"logM","C",Inf,6,"03"
"logE","C",3.25392828771392e+290,6,"03"
"logR","C",1.92436978267324e+303,6,"03"
"logW","C",Inf,6,"03"
"logN","C",Inf,6,"03"
"logM","B",Inf,6,"03"
"logE","B",2.34345059978585e+301,6,"03"
"logR","B",4.61886871509778e+172,6,"03"
"logW","B",Inf,6,"03"
"logN","B",Inf,6,"03"
"logM","A",Inf,6,"03"
"logE","A",3.02524703865199e+261,6,"03"
"logR","A",2.24319504156887e+275,6,"03"
"logW","A",Inf,6,"03"
"logN","A",Inf,6,"03"
"logE","GROUP",Inf,7,"03"
"logM","GROUP",Inf,7,"03"
"logN","GROUP",Inf,7,"03"
"logR","GROUP",Inf,7,"03"
"logW","GROUP",Inf,7,"03"
"logM","C",Inf,7,"03"
"logE","C",1.88308232175577e+276,7,"03"
"logR","C",1.30139059915616e+270,7,"03"
"logW","C",Inf,7,"03"
"logN","C",Inf,7,"03"
"logM","B",Inf,7,"03"
"logE","B",3.83865589465517e+262,7,"03"
"logR","B",2.02215433488507e+182,7,"03"
"logW","B",Inf,7,"03"
"logN","B",Inf,7,"03"
"logM","A",Inf,7,"03"
"logE","A",6.76817326570751e+268,7,"03"
"logR","A",7.10826550402281e+259,7,"03"
"logW","A",Inf,7,"03"
"logN","A",Inf,7,"03"
"logE","GROUP",Inf,8,"03"
"logM","GROUP",Inf,8,"03"
"logN","GROUP",Inf,8,"03"
"logR","GROUP",Inf,8,"03"
"logW","GROUP",Inf,8,"03"
"logM","C",Inf,8,"03"
"logE","C",7.95869957893073e+243,8,"03"
"logR","C",8.13267714546e+291,8,"03"
"logW","C",Inf,8,"03"
"logN","C",Inf,8,"03"
"logM","B",Inf,8,"03"
"logE","B",8.51402153525484e+291,8,"03"
"logR","B",2.08926195077027e+160,8,"03"
"logW","B",Inf,8,"03"
"logN","B",Inf,8,"03"
"logM","A",Inf,8,"03"
"logE","A",4.23279032572711e+290,8,"03"
"logR","A",3.74213857582812e+285,8,"03"
"logW","A",Inf,8,"03"
"logN","A",Inf,8,"03"
"logE","GROUP",Inf,9,"03"
"logM","GROUP",Inf,9,"03"
"logN","GROUP",Inf,9,"03"
"logR","GROUP",Inf,9,"03"
"logW","GROUP",Inf,9,"03"
"logM","C",Inf,9,"03"
"logE","C",2.42535376685768e+262,9,"03"
"logR","C",1.02696541124408e+286,9,"03"
"logW","C",Inf,9,"03"
"logN","C",Inf,9,"03"
"logM","B",Inf,9,"03"
"logE","B",1.41118681293553e+297,9,"03"
"logR","B",1.84437007944014e+178,9,"03"
"logW","B",Inf,9,"03"
"logN","B",Inf,9,"03"
"logM","A",Inf,9,"03"
"logE","A",1.46097696144141e+273,9,"03"
"logR","A",3.83968675245467e+277,9,"03"
"logW","A",Inf,9,"03"
"logN","A",Inf,9,"03"
"logE","GROUP",Inf,10,"03"
"logM","GROUP",Inf,10,"03"
"logN","GROUP",Inf,10,"03"
"logR","GROUP",Inf,10,"03"
"logW","GROUP",Inf,10,"03"
"logM","C",Inf,10,"03"
"logE","C",1.40442311240461e+278,10,"03"
"logR","C",1.11053369561758e+270,10,"03"
"logW","C",Inf,10,"03"
"logN","C",Inf,10,"03"
"logM","B",Inf,10,"03"
"logE","B",1.17037533531471e+291,10,"03"
"logR","B",2.38719629614828e+150,10,"03"
"logW","B",Inf,10,"03"
"logN","B",Inf,10,"03"
"logM","A",Inf,10,"03"
"logE","A",1.19154561842217e+300,10,"03"
"logR","A",2.44916316094256e+266,10,"03"
"logW","A",Inf,10,"03"
"logN","A",Inf,10,"03"
"logE","GROUP",Inf,11,"03"
"logM","GROUP",Inf,11,"03"
"logN","GROUP",Inf,11,"03"
"logR","GROUP",Inf,11,"03"
"logW","GROUP",Inf,11,"03"
"logM","C",Inf,11,"03"
"logE","C",5.0983095671792e+281,11,"03"
"logR","C",1.46794855281815e+273,11,"03"
"logW","C",Inf,11,"03"
"logN","C",Inf,11,"03"
"logM","B",Inf,11,"03"
"logE","B",8.58669825330812e+256,11,"03"
"logR","B",5.69517707313181e+178,11,"03"
"logW","B",Inf,11,"03"
"logN","B",Inf,11,"03"
"logM","A",Inf,11,"03"
"logE","A",4.11783495786247e+272,11,"03"
"logR","A",1.31601194650391e+303,11,"03"
"logW","A",Inf,11,"03"
"logN","A",Inf,11,"03"
"logE","GROUP",Inf,12,"03"
"logM","GROUP",Inf,12,"03"
"logN","GROUP",Inf,12,"03"
"logR","GROUP",Inf,12,"03"
"logW","GROUP",Inf,12,"03"
"logM","C",Inf,12,"03"
"logE","C",4.01536003314912e+280,12,"03"
"logR","C",3.67708915890072e+300,12,"03"
"logW","C",Inf,12,"03"
"logN","C",Inf,12,"03"
"logM","B",Inf,12,"03"
"logE","B",1.28760838963921e+288,12,"03"
"logR","B",4.94993266510479e+152,12,"03"
"logW","B",Inf,12,"03"
"logN","B",Inf,12,"03"
"logM","A",Inf,12,"03"
"logE","A",1.38516345626215e+287,12,"03"
"logR","A",8.33919305179378e+299,12,"03"
"logW","A",Inf,12,"03"
"logN","A",Inf,12,"03"
"logE","GROUP",Inf,13,"03"
"logM","GROUP",Inf,13,"03"
"logN","GROUP",Inf,13,"03"
"logR","GROUP",Inf,13,"03"
"logW","GROUP",Inf,13,"03"
"logM","C",Inf,13,"03"
"logE","C",1.87287487691141e+300,13,"03"
"logR","C",5.88058142037953e+264,13,"03"
"logW","C",Inf,13,"03"
"logN","C",Inf,13,"03"
"logM","B",Inf,13,"03"
"logE","B",2.84158547835808e+285,13,"03"
"logR","B",1.65448776271532e+176,13,"03"
"logW","B",Inf,13,"03"
"logN","B",Inf,13,"03"
"logM","A",Inf,13,"03"
"logE","A",1.1501512967235e+283,13,"03"
"logR","A",6.68929871401547e+288,13,"03"
"logW","A",Inf,13,"03"
"logN","A",Inf,13,"03"
"logE","GROUP",Inf,14,"03"
"logM","GROUP",Inf,14,"03"
"logN","GROUP",Inf,14,"03"
"logR","GROUP",Inf,14,"03"
"logW","GROUP",Inf,14,"03"
"logM","C",Inf,14,"03"
"logE","C",2.98285788248111e+290,14,"03"
"logR","C",9.02504079922147e+291,14,"03"
"logW","C",Inf,14,"03"
"logN","C",Inf,14,"03"
"logM","B",Inf,14,"03"
"logE","B",7.65210128887648e+287,14,"03"
"logR","B",3.43548641571885e+187,14,"03"
"logW","B",Inf,14,"03"
"logN","B",Inf,14,"03"
"logM","A",Inf,14,"03"
"logE","A",2.3509846510755e+279,14,"03"
"logR","A",4.81383627700806e+283,14,"03"
"logW","A",Inf,14,"03"
"logN","A",Inf,14,"03"
"logE","GROUP",Inf,15,"03"
"logM","GROUP",Inf,15,"03"
"logN","GROUP",Inf,15,"03"
"logR","GROUP",Inf,15,"03"
"logW","GROUP",Inf,15,"03"
"logM","C",Inf,15,"03"
"logE","C",2.44324458331671e+257,15,"03"
"logR","C",2.24006815540114e+288,15,"03"
"logW","C",Inf,15,"03"
"logN","C",Inf,15,"03"
"logM","B",Inf,15,"03"
"logE","B",7.16616844875042e+298,15,"03"
"logR","B",9.33276342709072e+158,15,"03"
"logW","B",Inf,15,"03"
"logN","B",Inf,15,"03"
"logM","A",Inf,15,"03"
"logE","A",3.15646455489826e+275,15,"03"
"logR","A",1.47986704464806e+282,15,"03"
"logW","A",Inf,15,"03"
"logN","A",Inf,15,"03"
"logE","GROUP",Inf,16,"03"
"logM","GROUP",Inf,16,"03"
"logN","GROUP",Inf,16,"03"
"logR","GROUP",Inf,16,"03"
"logW","GROUP",Inf,16,"03"
"logM","C",Inf,16,"03"
"logE","C",1.77749523714332e+272,16,"03"
"logR","C",1.2803995027452e+294,16,"03"
"logW","C",Inf,16,"03"
"logN","C",Inf,16,"03"
"logM","B",Inf,16,"03"
"logE","B",1.58421625443359e+303,16,"03"
"logR","B",4.29254181324462e+168,16,"03"
"logW","B",Inf,16,"03"
"logN","B",Inf,16,"03"
"logM","A",Inf,16,"03"
"logE","A",2.54536705956372e+290,16,"03"
"logR","A",5.60662098205108e+301,16,"03"
"logW","A",Inf,16,"03"
"logN","A",Inf,16,"03"
"logE","GROUP",Inf,17,"03"
"logM","GROUP",Inf,17,"03"
"logN","GROUP",Inf,17,"03"
"logR","GROUP",Inf,17,"03"
"logW","GROUP",Inf,17,"03"
"logM","C",Inf,17,"03"
"logE","C",4.48264849208486e+268,17,"03"
"logR","C",1.24358019723269e+297,17,"03"
"logW","C",Inf,17,"03"
"logN","C",Inf,17,"03"
"logM","B",Inf,17,"03"
"logE","B",1.34655932982299e+251,17,"03"
"logR","B",4.89763726757031e+168,17,"03"
"logW","B",Inf,17,"03"
"logN","B",Inf,17,"03"
"logM","A",Inf,17,"03"
"logE","A",7.18112772601161e+290,17,"03"
"logR","A",7.57919608704383e+269,17,"03"
"logW","A",Inf,17,"03"
"logN","A",Inf,17,"03"
"logE","GROUP",Inf,18,"03"
"logM","GROUP",Inf,18,"03"
"logN","GROUP",Inf,18,"03"
"logR","GROUP",Inf,18,"03"
"logW","GROUP",Inf,18,"03"
"logM","C",5.26798288502646e+200,18,"03"
"logE","C",2.26073134278322e+267,18,"03"
"logR","C",4.43383079701281e+267,18,"03"
"logW","C",Inf,18,"03"
"logN","C",Inf,18,"03"
"logM","B",0,18,"03"
"logE","B",8.28595017895454e+283,18,"03"
"logR","B",1.25079967766118e+156,18,"03"
"logW","B",Inf,18,"03"
"logN","B",Inf,18,"03"
"logM","A",Inf,18,"03"
"logE","A",1.89159603985925e+294,18,"03"
"logR","A",7.38739665131042e+260,18,"03"
"logW","A",Inf,18,"03"
"logN","A",Inf,18,"03"
"logE","GROUP",Inf,19,"03"
"logM","GROUP",Inf,19,"03"
"logN","GROUP",Inf,19,"03"
"logR","GROUP",Inf,19,"03"
"logW","GROUP",Inf,19,"03"
"logM","C",0,19,"03"
"logE","C",2.02551569026695e+272,19,"03"
"logR","C",4.31693712592644e+283,19,"03"
"logW","C",Inf,19,"03"
"logN","C",Inf,19,"03"
"logM","B",0,19,"03"
"logE","B",1.24722994879327e+288,19,"03"
"logR","B",2.80764368170431e+163,19,"03"
"logW","B",Inf,19,"03"
"logN","B",Inf,19,"03"
"logM","A",0,19,"03"
"logE","A",7.46342000720307e+296,19,"03"
"logR","A",4.51923354106081e+299,19,"03"
"logW","A",Inf,19,"03"
