"name","mouse","value","time","box"
"logR","B",2902538.76718454,12,"03"
"logW","B",11836600.1182672,12,"03"
"logN","B",3148259.55203917,12,"03"
"logM","A",12017.8284121202,12,"03"
"logE","A",2796228.00556285,12,"03"
"logR","A",3472589.61651097,12,"03"
"logW","A",11836600.11393,12,"03"
"logN","A",2636260.09895024,12,"03"
"logE","GROUP",2565691.74281036,13,"03"
"logM","GROUP",16057.0710104677,13,"03"
"logN","GROUP",3213397.41117452,13,"03"
"logR","GROUP",1840315.45342291,13,"03"
"logW","GROUP",5311708.11589959,13,"03"
"logM","C",5070.32679871951,13,"03"
"logE","C",3234487.8604475,13,"03"
"logR","C",1507250.15220368,13,"03"
"logW","C",5311708.11634841,13,"03"
"logN","C",2317228.90910528,13,"03"
"logM","B",25633.652484846,13,"03"
"logE","B",4252815.90186638,13,"03"
"logR","B",1947488.15356311,13,"03"
"logW","B",5311708.11270716,13,"03"
"logN","B",5088848.8158655,13,"03"
"logM","A",6840.35313738809,13,"03"
"logE","A",4096748.45364132,13,"03"
"logR","A",2216850.37076547,13,"03"
"logW","A",5311708.11076094,13,"03"
"logN","A",2943386.74205799,13,"03"
"logE","GROUP",3944356.93975179,14,"03"
"logM","GROUP",14832.5128728177,14,"03"
"logN","GROUP",3029095.46935778,14,"03"
"logR","GROUP",2334486.90298081,14,"03"
"logW","GROUP",9238053.91223372,14,"03"
"logM","C",5873.68379142309,14,"03"
"logE","C",2925358.66597619,14,"03"
"logR","C",2464703.79718997,14,"03"
"logW","C",9238053.91301429,14,"03"
"logN","C",2531597.42433107,14,"03"
"logM","B",27522.3424059577,14,"03"
"logE","B",2703046.14016562,14,"03"
"logR","B",2339993.62570069,14,"03"
"logW","B",9238053.90668144,14,"03"
"logN","B",5004224.49099869,14,"03"
"logM","A",10593.8081027583,14,"03"
"logE","A",3964860.31294512,14,"03"
"logR","A",2332077.3636242,14,"03"
"logW","A",9238053.90329679,14,"03"
"logN","A",2289147.48286149,14,"03"
"logE","GROUP",3727822.38111601,15,"03"
"logM","GROUP",7441.94637474449,15,"03"
"logN","GROUP",1586070.67174079,15,"03"
"logR","GROUP",1881603.39295742,15,"03"
"logW","GROUP",10598399.1088003,15,"03"
"logM","C",3827.07184327357,15,"03"
"logE","C",3372127.71956546,15,"03"
"logR","C",2253925.00931575,15,"03"
"logW","C",10598399.1096958,15,"03"
"logN","C",1747191.41970217,15,"03"
"logM","B",9357.94196487232,15,"03"
"logE","B",1856096.39745937,15,"03"
"logR","B",1796599.35189851,15,"03"
"logW","B",10598399.1024303,15,"03"
"logN","B",2253230.56971018,15,"03"
"logM","A",9751.6937443275,15,"03"
"logE","A",4391211.58740535,15,"03"
"logR","A",1719708.05213736,15,"03"
"logW","A",10598399.0985474,15,"03"
"logN","A",1031002.32127333,15,"03"
"logE","GROUP",4160358.28387283,16,"03"
"logM","GROUP",4145.84013762512,16,"03"
"logN","GROUP",1330786.86878338,16,"03"
"logR","GROUP",1620188.42227921,16,"03"
"logW","GROUP",10463845.2498338,16,"03"
"logM","C",2467.08318210189,16,"03"
"logE","C",4103018.40405806,16,"03"
"logR","C",2546750.50118332,16,"03"
"logW","C",10463845.2507181,16,"03"
"logN","C",1930496.58725876,16,"03"
"logM","B",1593.51523174899,16,"03"
"logE","B",1966725.9853176,16,"03"
"logR","B",1284163.05373754,16,"03"
"logW","B",10463845.2435447,16,"03"
"logN","B",1577733.47624557,16,"03"
"logM","A",8346.65600039676,16,"03"
"logE","A",5201015.74791312,16,"03"
"logR","A",1348835.6941714,16,"03"
"logW","A",10463845.2397112,16,"03"
"logN","A",781636.875827668,16,"03"
"logE","GROUP",4525748.03380139,17,"03"
"logM","GROUP",3835.81547356766,17,"03"
"logN","GROUP",1990072.48960474,17,"03"
"logR","GROUP",1783969.85691945,17,"03"
