"name","mouse","value","time","box"
"logN","A",4448662.27629026,12,"02"
"logE","GROUP",1576306.42508185,13,"02"
"logM","GROUP",38095.786990234,13,"02"
"logN","GROUP",3663106.24973088,13,"02"
"logR","GROUP",3304593.01543977,13,"02"
"logW","GROUP",11167270.1618839,13,"02"
"logM","B",92124.8938630793,13,"02"
"logE","B",5076795.39799819,13,"02"
"logR","B",3041959.5465766,13,"02"
"logW","B",14992941.2307956,13,"02"
"logN","B",3663106.24983996,13,"02"
"logM","A",6410.23938593002,13,"02"
"logE","A",4447854.23078171,13,"02"
"logR","A",3671307.34676902,13,"02"
"logW","A",1996723.90219697,13,"02"
"logN","A",3663106.24955015,13,"02"
"logE","GROUP",4117142.41783695,14,"02"
"logM","GROUP",37676.2399159173,14,"02"
"logN","GROUP",4211385.72660497,14,"02"
"logR","GROUP",3728926.14342754,14,"02"
"logW","GROUP",12158105.1551574,14,"02"
"logM","B",56123.2217763253,14,"02"
"logE","B",5110297.40304228,14,"02"
"logR","B",3143565.42061855,14,"02"
"logW","B",11738290.2924454,14,"02"
"logN","B",4211385.72673036,14,"02"
"logM","A",19453.3933871617,14,"02"
"logE","A",5159606.99209873,14,"02"
"logR","A",4505789.43467039,14,"02"
"logW","A",6953405.35777386,14,"02"
"logN","A",4211385.72639723,14,"02"
"logE","GROUP",4053454.85120759,15,"02"
"logM","GROUP",37730.9884241073,15,"02"
"logN","GROUP",3242266.75327219,15,"02"
"logR","GROUP",2487589.73985761,15,"02"
"logW","GROUP",13757300.6570597,15,"02"
"logM","B",49326.857636576,15,"02"
"logE","B",4920675.29496526,15,"02"
"logR","B",2302012.21116369,15,"02"
"logW","B",21604591.3841203,15,"02"
"logN","B",3242266.7533687,15,"02"
"logM","A",37336.626478423,15,"02"
"logE","A",6240027.24827315,15,"02"
"logR","A",2717262.48758245,15,"02"
"logW","A",9221329.32874734,15,"02"
"logN","A",3242266.75311228,15,"02"
"logE","GROUP",4840964.61956971,16,"02"
"logM","GROUP",31866.0148764051,16,"02"
"logN","GROUP",2464442.36317019,16,"02"
"logR","GROUP",1981430.33027169,16,"02"
"logW","GROUP",15431209.7349476,16,"02"
"logM","B",9602.87630338321,16,"02"
"logE","B",4577936.39440117,16,"02"
"logR","B",1708619.20797103,16,"02"
"logW","B",22784551.8332807,16,"02"
"logN","B",2464442.36324354,16,"02"
"logM","A",56463.2163359244,16,"02"
"logE","A",6207806.50082167,16,"02"
"logR","A",2304531.6152335,16,"02"
"logW","A",12406261.5316763,16,"02"
"logN","A",2464442.36304867,16,"02"
"logE","GROUP",4879383.76669051,17,"02"
"logM","GROUP",25495.9928519879,17,"02"
"logN","GROUP",2003197.47197605,17,"02"
"logR","GROUP",1826788.90264762,17,"02"
"logW","GROUP",16855310.5255739,17,"02"
"logM","B",1053.98291346277,17,"02"
"logE","B",4243620.1589308,17,"02"
"logR","B",1457155.60173738,17,"02"
"logW","B",21595610.5698121,17,"02"
"logN","B",2003197.47203565,17,"02"
"logM","A",59822.9168191507,17,"02"
"logE","A",6323706.88811423,17,"02"
"logR","A",2284093.40929411,17,"02"
"logW","A",38313982.3119195,17,"02"
"logN","A",2003197.47187729,17,"02"
"logE","GROUP",4683579.56030718,18,"02"
"logM","GROUP",1963.23018989583,18,"02"
"logN","GROUP",1762029.94263229,18,"02"
"logR","GROUP",1080186.08338956,18,"02"
"logW","GROUP",17182560.5503174,18,"02"
"logM","B",102.34557580002,18,"02"
"logE","B",4009488.41484471,18,"02"
"logR","B",960834.527338259,18,"02"
"logW","B",13914118.1225045,18,"02"
"logN","B",1762029.94268471,18,"02"
"logM","A",3350.50634297816,18,"02"
"logE","A",6777495.91973486,18,"02"
"logR","A",1202209.94934389,18,"02"
"logW","A",44233315.5834914,18,"02"
"logN","A",1762029.94254544,18,"02"
"logE","GROUP",4795787.11882693,19,"02"
"logM","GROUP",45.4468121047307,19,"02"
"logN","GROUP",1715839.70522083,19,"02"
"logR","GROUP",1315278.52607529,19,"02"
"logW","GROUP",16854416.1707736,19,"02"
"logM","B",26.6276482486601,19,"02"
"logE","B",3487902.95815332,19,"02"
"logR","B",1207531.91890842,19,"02"
"logW","B",13460490.1670971,19,"02"
"logN","B",1715839.70527186,19,"02"
"logM","A",63.9873213825514,19,"02"
"logE","A",6379557.6095994,19,"02"
"logR","A",1416994.77423257,19,"02"
"logW","A",40528831.1235611,19,"02"
"logN","A",1715839.70513626,19,"02"
"logE","GROUP",4101366.00772716,20,"02"
"logM","GROUP",3.52974866759865,20,"02"
"logN","GROUP",1716108.4912303,20,"02"
"logR","GROUP",1286550.09559011,20,"02"
"logW","GROUP",16736279.3887501,20,"02"
"logM","B",6.40335894682527,20,"02"
"logE","B",3257422.16147153,20,"02"
"logR","B",844239.673659057,20,"02"
"logW","B",13564598.9884374,20,"02"
"logN","B",1716108.49128133,20,"02"
"logM","A",1.7259588950484,20,"02"
"logE","A",6254033.85323784,20,"02"
"logR","A",1942537.45306523,20,"02"
"logW","A",39621672.8647088,20,"02"
"logN","A",1716108.49114573,20,"02"
"logE","GROUP",8169173.40128353,0,"03"
"logM","GROUP",94.7756164581242,0,"03"
"logN","GROUP",66807.3203104063,0,"03"
"logR","GROUP",189031.8296812,0,"03"
"logW","GROUP",1572147.96315575,0,"03"
"logR","A",194884.711942147,0,"03"
"logE","A",12414319.8617221,0,"03"
"logM","A",678.685273692717,0,"03"
"logN","A",66807.320309108,0,"03"
"logW","A",258298.745948593,0,"03"
"logR","B",170023.335062966,0,"03"
"logE","B",8018534.32448956,0,"03"
"logM","B",468.443218268875,0,"03"
"logN","B",66807.3203123287,0,"03"
"logW","B",289170.72515413,0,"03"
"logR","C",201153.139184831,0,"03"
"logE","C",6883881.69897288,0,"03"
"logM","C",359.513519598968,0,"03"
"logN","C",66807.3203103345,0,"03"
"logW","C",42109.7941250381,0,"03"
"logE","GROUP",8176370.77768314,1,"03"
"logM","GROUP",1017.15795919762,1,"03"
"logN","GROUP",66818.4554501909,1,"03"
"logR","GROUP",714110.485024406,1,"03"
"logW","GROUP",1741576.52066796,1,"03"
"logR","A",680989.397547612,1,"03"
"logE","A",12548442.2272562,1,"03"
"logM","A",3809.46523304098,1,"03"
"logN","A",66818.4554488923,1,"03"
"logW","A",235208.461182168,1,"03"
"logR","B",658270.713401749,1,"03"
"logE","B",8123144.33632674,1,"03"
"logM","B",2581.9159065265,1,"03"
"logN","B",66818.4554521139,1,"03"
"logW","B",256836.483617354,1,"03"
"logR","C",810677.116013587,1,"03"
"logE","C",7020499.03558597,1,"03"
"logM","C",2039.82624849612,1,"03"
"logN","C",66818.455450119,1,"03"
"logW","C",41920.6705415925,1,"03"
"logE","GROUP",8113231.35004278,2,"03"
"logM","GROUP",11649.7977449452,2,"03"
"logN","GROUP",73627.8695711339,2,"03"
"logR","GROUP",346462.875589441,2,"03"
"logW","GROUP",2172808.06316809,2,"03"
"logR","A",335031.998943705,2,"03"
"logE","A",13169659.0146283,2,"03"
"logM","A",21556.3054050599,2,"03"
"logN","A",73627.8695697027,2,"03"
"logW","A",554849.436592792,2,"03"
"logR","B",308827.507510137,2,"03"
"logE","B",8704254.11969917,2,"03"
"logM","B",14387.2075554294,2,"03"
"logN","B",73627.8695732533,2,"03"
"logW","B",732867.668499267,2,"03"
"logR","C",399823.581085094,2,"03"
"logE","C",7768790.73641598,2,"03"
