"name","mouse","value","time","box"
"logW","C",2061744.24762226,4,"03"
"logN","C",399699.715126471,4,"03"
"logM","B",455773.657706281,4,"03"
"logE","B",8236713.0549688,4,"03"
"logR","B",383158.641540287,4,"03"
"logW","B",3365196.83560361,4,"03"
"logN","B",371000.954229793,4,"03"
"logM","A",389110.068725437,4,"03"
"logE","A",8140175.04948149,4,"03"
"logR","A",432204.30605156,4,"03"
"logW","A",3033775.66950077,4,"03"
"logN","A",405256.448399036,4,"03"
"logE","GROUP",0,5,"03"
"logM","GROUP",0,5,"03"
"logN","GROUP",1996574.12281291,5,"03"
"logR","GROUP",650422.699712262,5,"03"
"logW","GROUP",7904500.24321322,5,"03"
"logM","C",2868523.33944253,5,"03"
"logE","C",7493392.97508708,5,"03"
"logR","C",1032152.88799623,5,"03"
"logW","C",5830671.61192618,5,"03"
"logN","C",1258769.43125524,5,"03"
"logM","B",2022819.14745746,5,"03"
"logE","B",9304736.27908466,5,"03"
"logR","B",288175.414689711,5,"03"
"logW","B",9516872.7528909,5,"03"
"logN","B",1123972.24671458,5,"03"
"logM","A",1755400.67394422,5,"03"
"logE","A",9041777.57152181,5,"03"
"logR","A",358440.064491623,5,"03"
"logW","A",8579604.22892784,5,"03"
"logN","A",1355382.25781582,5,"03"
"logE","GROUP",Inf,6,"03"
"logM","GROUP",Inf,6,"03"
"logN","GROUP",1816796.01629995,6,"03"
"logR","GROUP",675924.58307521,6,"03"
"logW","GROUP",39957698.280416,6,"03"
"logM","C",8242532.30022484,6,"03"
"logE","C",7584915.90173627,6,"03"
"logR","C",634013.252769264,6,"03"
"logW","C",29474376.6110078,6,"03"
"logN","C",1047049.70556061,6,"03"
"logM","B",4986280.33921382,6,"03"
"logE","B",10076390.0698206,6,"03"
"logR","B",244878.043641264,6,"03"
"logW","B",48108333.0192039,6,"03"
"logN","B",1110472.31050154,6,"03"
"logM","A",4499260.65294715,6,"03"
"logE","A",9395357.78133935,6,"03"
"logR","A",197609.664716997,6,"03"
"logW","A",43370387.31334,6,"03"
"logN","A",1267897.34023759,6,"03"
"logE","GROUP",Inf,7,"03"
"logM","GROUP",0,7,"03"
"logN","GROUP",1771705.35178963,7,"03"
"logR","GROUP",747057.512413544,7,"03"
"logW","GROUP",11296063.7683869,7,"03"
"logM","C",1192296.49686568,7,"03"
"logE","C",2923650.78824024,7,"03"
"logR","C",357630.564070943,7,"03"
"logW","C",8332422.84034718,7,"03"
"logN","C",857388.901151271,7,"03"
"logM","B",314530.591057004,7,"03"
"logE","B",5271317.1695756,7,"03"
"logR","B",255512.807312481,7,"03"
"logW","B",13600252.792918,7,"03"
"logN","B",1080426.27018163,7,"03"
"logM","A",322319.415864211,7,"03"
"logE","A",5095635.3384345,7,"03"
"logR","A",271707.833162271,7,"03"
"logW","A",12260832.8737419,7,"03"
"logN","A",1502561.3752873,7,"03"
"logE","GROUP",Inf,8,"03"
"logM","GROUP",Inf,8,"03"
"logN","GROUP",1136063.4078965,8,"03"
"logR","GROUP",915405.760783909,8,"03"
"logW","GROUP",15114600.0802384,8,"03"
"logM","C",542554.589190719,8,"03"
"logE","C",2227445.03583666,8,"03"
"logR","C",604303.843072263,8,"03"
"logW","C",11149126.0621761,8,"03"
"logN","C",594618.461535428,8,"03"
"logM","B",193508.383905388,8,"03"
"logE","B",4977908.00465778,8,"03"
"logR","B",591818.402725631,8,"03"
"logW","B",18197700.2056545,8,"03"
