"name","mouse","value","time","box"
"logN","B",1068386.35600828,8,"04"
"logW","B",10567342.3557355,8,"04"
"logR","C",623880.649980728,8,"04"
"logE","C",3481618.45478481,8,"04"
"logM","C",127693.518621249,8,"04"
"logN","C",1068386.35601206,8,"04"
"logW","C",8566086.95958943,8,"04"
"logE","Group",3213577.32102411,9,"04"
"logM","Group",158935.756738065,9,"04"
"logN","Group",1770002.85459795,9,"04"
"logR","Group",777563.38178901,9,"04"
"logW","Group",5326062.30754634,9,"04"
"logR","A",823469.199739413,9,"04"
"logE","A",2725385.20392891,9,"04"
"logM","A",221330.457915741,9,"04"
"logN","A",1770002.85453306,9,"04"
"logW","A",4266022.82253335,9,"04"
"logR","B",561449.147945883,9,"04"
"logE","B",3390446.25715367,9,"04"
"logM","B",39615.6555258061,9,"04"
"logN","B",1770002.8544777,9,"04"
"logW","B",8660723.87832043,9,"04"
"logR","C",1017432.99516754,9,"04"
"logE","C",3078226.62570569,9,"04"
"logM","C",49107.2457890255,9,"04"
"logN","C",1770002.85448398,9,"04"
"logW","C",7057649.30351723,9,"04"
"logE","Group",2727889.58904615,10,"04"
"logM","Group",69556.544595645,10,"04"
"logN","Group",2926734.7560959,10,"04"
"logR","Group",2269751.13302633,10,"04"
"logW","Group",5582432.98933864,10,"04"
"logR","A",2559750.67665034,10,"04"
"logE","A",2027185.9490477,10,"04"
"logM","A",160013.6835628,10,"04"
"logN","A",2926734.75598862,10,"04"
"logW","A",5499013.54796786,10,"04"
"logR","B",1737134.1527444,10,"04"
"logE","B",2499048.32043069,10,"04"
"logM","B",11512.6174403109,10,"04"
"logN","B",2926734.75589706,10,"04"
"logW","B",5496284.81712338,10,"04"
"logR","C",2637998.78046325,10,"04"
"logE","C",2625805.26394865,10,"04"
"logM","C",22944.0001080786,10,"04"
"logN","C",2926734.75590746,10,"04"
"logW","C",10110365.1974101,10,"04"
"logE","Group",2487155.90105336,11,"04"
"logM","Group",29164.0289926956,11,"04"
"logN","Group",3458223.23378394,11,"04"
"logR","Group",2898429.88052132,11,"04"
"logW","Group",5557074.67276451,11,"04"
"logR","A",3459493.18137785,11,"04"
"logE","A",2347201.36535346,11,"04"
"logM","A",102203.296807094,11,"04"
"logN","A",3458223.23365721,11,"04"
"logW","A",8067661.25505943,11,"04"
"logR","B",2622637.9268804,11,"04"
"logE","B",2124579.18121632,11,"04"
"logM","B",6444.68934629826,11,"04"
"logN","B",3458223.23354898,11,"04"
"logW","B",3061538.10792363,11,"04"
"logR","C",2691127.55021598,11,"04"
"logE","C",2987856.41522405,11,"04"
"logM","C",7812.09335860173,11,"04"
"logN","C",3458223.23356128,11,"04"
"logW","C",4092520.58338648,11,"04"
"logE","Group",2497996.79596572,12,"04"
"logM","Group",10663.0800156703,12,"04"
"logN","Group",2738982.25346504,12,"04"
"logR","Group",2359835.3846735,12,"04"
"logW","Group",6083653.28563927,12,"04"
"logR","A",2607604.22775775,12,"04"
"logE","A",3152616.09618994,12,"04"
"logM","A",56452.2354079176,12,"04"
"logN","A",2738982.25336468,12,"04"
"logW","A",19238302.4181228,12,"04"
"logR","B",2069356.3178103,12,"04"
"logE","B",2278182.64605116,12,"04"
"logM","B",6613.30099238735,12,"04"
"logN","B",2738982.25327895,12,"04"
"logW","B",5258070.24689357,12,"04"
"logR","C",2445849.0251616,12,"04"
"logE","C",3089486.89965711,12,"04"
"logM","C",8493.22831268914,12,"04"
"logN","C",2738982.2532887,12,"04"
"logW","C",12723651.5186321,12,"04"
"logE","Group",2766818.35423993,13,"04"
"logM","Group",3985.01831788307,13,"04"
"logN","Group",1960517.0200469,13,"04"
"logR","Group",1791492.20451337,13,"04"
"logW","Group",6184075.4560261,13,"04"
"logR","A",1629951.98736785,13,"04"
"logE","A",3543627.05335321,13,"04"
"logM","A",5021.92035018649,13,"04"
"logN","A",1960517.01997508,13,"04"
"logW","A",13591826.2545623,13,"04"
"logR","B",1795889.28292846,13,"04"
"logE","B",2323285.38628702,13,"04"
"logM","B",4317.87867721756,13,"04"
"logN","B",1960517.01991371,13,"04"
"logW","B",4608208.255228,13,"04"
"logR","C",1970949.22021419,13,"04"
"logE","C",3363043.86448409,13,"04"
"logM","C",2110.96830257525,13,"04"
"logN","C",1960517.01992069,13,"04"
"logW","C",9057541.49134032,13,"04"
"logE","Group",3282751.52093207,14,"04"
"logM","Group",2405.36506387017,14,"04"
"logN","Group",1834510.58450567,14,"04"
"logR","Group",2232345.41262171,14,"04"
"logW","Group",6430634.01623436,14,"04"
"logR","A",1835110.39373664,14,"04"
"logE","A",3526152.93581907,14,"04"
"logM","A",1017.5655531973,14,"04"
"logN","A",1834510.58443848,14,"04"
"logW","A",16082005.2105093,14,"04"
"logR","B",2402798.6255147,14,"04"
"logE","B",2558338.28369022,14,"04"
"logM","B",3567.43311723754,14,"04"
"logN","B",1834510.58438104,14,"04"
"logW","B",4163413.59560425,14,"04"
"logR","C",2530133.78788305,14,"04"
"logE","C",3703111.39716001,14,"04"
"logM","C",1088.56242965369,14,"04"
"logN","C",1834510.58438757,14,"04"
"logW","C",11061857.3698844,14,"04"
"logE","Group",3965976.44144569,15,"04"
"logM","Group",2401.4869985181,15,"04"
"logN","Group",1792046.37301533,15,"04"
"logR","Group",2324346.61138603,15,"04"
"logW","Group",6398030.27479469,15,"04"
"logR","A",2332600.3857276,15,"04"
"logE","A",3810369.81881262,15,"04"
"logM","A",148.747480873769,15,"04"
"logN","A",1792046.37294971,15,"04"
"logW","A",9307241.191746,15,"04"
"logR","B",2496630.79339356,15,"04"
"logE","B",3433773.65538287,15,"04"
"logM","B",4340.59425908005,15,"04"
"logN","B",1792046.3728936,15,"04"
"logW","B",4110104.93114675,15,"04"
