"name","mouse","value","time","box"
"logW","C",12132213.9536167,2,"02"
"logE","Group",8122033.68806498,3,"02"
"logM","Group",83539.4979642547,3,"02"
"logN","Group",122801.025070515,3,"02"
"logR","Group",631731.812236513,3,"02"
"logW","Group",7836576.79848238,3,"02"
"logR","A",761968.962903565,3,"02"
"logE","A",9018716.748819,3,"02"
"logM","A",138945.087211602,3,"02"
"logN","A",122801.025072214,3,"02"
"logW","A",420590.366595867,3,"02"
"logR","B",521944.336908384,3,"02"
"logE","B",9058234.70489041,3,"02"
"logM","B",63301.9602936208,3,"02"
"logN","B",122801.02506195,3,"02"
"logW","B",3270603.06080812,3,"02"
"logR","C",597827.387938233,3,"02"
"logE","C",8420600.60822347,3,"02"
"logM","C",352.481901461075,3,"02"
"logN","C",666382.791298361,3,"02"
"logW","C",11755284.8848122,3,"02"
"logE","Group",7841571.05077087,4,"02"
"logM","Group",620141.122774243,4,"02"
"logN","Group",150708.133625801,4,"02"
"logR","Group",688451.118939227,4,"02"
"logW","Group",8811113.6351948,4,"02"
"logR","A",729014.940616778,4,"02"
"logE","A",9524661.39480773,4,"02"
"logM","A",795440.775928,4,"02"
"logN","A",150708.133627886,4,"02"
"logW","A",6476561.70803175,4,"02"
"logR","B",648200.355020491,4,"02"
"logE","B",9399412.70084338,4,"02"
"logM","B",269530.125338728,4,"02"
"logN","B",150708.133615291,4,"02"
"logW","B",3444554.37862617,4,"02"
"logR","C",608731.584598989,4,"02"
"logE","C",8614006.62748177,4,"02"
"logM","C",1389.80752632003,4,"02"
"logN","C",739691.112753398,4,"02"
"logW","C",11404797.2361327,4,"02"
"logE","Group",7084575.71420228,5,"02"
"logM","Group",2526915.93906222,5,"02"
"logN","Group",189856.71528101,5,"02"
"logR","Group",709502.595735597,5,"02"
"logW","Group",9126847.87639347,5,"02"
"logR","A",780888.915563993,5,"02"
"logE","A",9356787.08884475,5,"02"
"logM","A",2441740.46309773,5,"02"
"logN","A",189856.715283637,5,"02"
"logW","A",10298702.676227,5,"02"
"logR","B",642793.124901375,5,"02"
"logE","B",9644675.95569193,5,"02"
"logM","B",1132515.50005051,5,"02"
"logN","B",189856.71526777,5,"02"
"logW","B",4927238.53814123,5,"02"
"logR","C",570465.93688599,5,"02"
"logE","C",8581343.98507872,5,"02"
"logM","C",6937.04961472031,5,"02"
"logN","C",802823.608570133,5,"02"
"logW","C",11076344.3030909,5,"02"
"logE","Group",5913830.96283416,6,"02"
"logM","Group",4275422.59655718,6,"02"
"logN","Group",250639.632785445,6,"02"
"logR","Group",533484.629873535,6,"02"
"logW","Group",9222966.08540224,6,"02"
"logR","A",571244.537399078,6,"02"
"logE","A",7829176.54685869,6,"02"
"logM","A",4696064.66367274,6,"02"
"logN","A",250639.632788912,6,"02"
"logW","A",5942955.01725013,6,"02"
"logR","B",496079.984012066,6,"02"
"logE","B",9056182.80204057,6,"02"
"logM","B",3971576.91366492,6,"02"
"logN","B",250639.632767967,6,"02"
"logW","B",10698344.8561297,6,"02"
"logR","C",513542.684575984,6,"02"
"logE","C",8143883.61651515,6,"02"
"logM","C",36287.9094619799,6,"02"
"logN","C",842897.510908677,6,"02"
"logW","C",10764653.0786687,6,"02"
"logE","Group",4643737.43671026,7,"02"
"logM","Group",2605614.74550665,7,"02"
"logN","Group",355558.935806791,7,"02"
"logR","Group",441197.705705022,7,"02"
"logW","Group",9978518.48123407,7,"02"
"logR","A",514160.486192505,7,"02"
"logE","A",4666917.39090371,7,"02"
"logM","A",10481127.6320891,7,"02"
"logN","A",355558.93581171,7,"02"
"logW","A",19175032.8342974,7,"02"
"logR","B",376604.233465636,7,"02"
"logE","B",6146385.02982693,7,"02"
"logM","B",6289802.11843373,7,"02"
"logN","B",355558.935782,7,"02"
"logW","B",21444524.5047911,7,"02"
"logR","C",468222.932712429,7,"02"
"logE","C",7301374.41958149,7,"02"
"logM","C",156719.26482234,7,"02"
"logN","C",857516.084327945,7,"02"
"logW","C",10464984.3813697,7,"02"
"logE","Group",3570945.69256472,8,"02"
"logM","Group",774240.265672418,8,"02"
"logN","Group",537719.802721793,8,"02"
"logR","Group",539965.789331151,8,"02"
"logW","Group",9080479.02611829,8,"02"
